"";"X.YEAR2018";"X.YEAR2019";"X.YEAR2020";"X.YEAR2021";"X.YEAR2022";"X.YEAR2023";"X.YEAR2024";"X.YEAR2025"
"dilema";2,5937;-0,1579;-0,1348;-0,5683;0,7917;2,1066;-0,9567;-2,3863
"preci";-0,2741;-0,0272;0,7941;-0,1953;0,9312;-0,8287;-0,5175;1,0923
"dañino";-0,2491;-0,0653;-0,1825;2,4606;2,4999;-1,2075;-0,2822;-0,6223
"afortunado";1,2225;-0,0408;0,6363;-0,2929;1,8397;0,5919;-0,5136;-1,8943
"inaceptable";-0,5483;-0,0544;-0,1521;0,2268;4,0124;0,3302;0,6944;-2,5257
"gravedad";-0,3016;-0,0299;-0,0837;-0,2148;0,8925;0,5288;-0,6493;0,533
"invisible";0,335;-0,1116;-0,3118;0,9798;1,0381;0,5607;-1,6461;0,4812
"proveen";-0,4112;-0,0408;0,6363;1,585;0,7683;-0,2989;-0,5136;-0,3439
"ariel";-0,2656;-0,0681;0,4503;-0,4882;0,5724;1,2571;-0,5232;-0,4339
"tir";-1,1788;-0,1171;2,1846;-0,8397;0,3822;1,9399;0,7289;-3,357
"1a";-0,2741;-0,0272;-0,0761;-0,1953;0,9312;0,2678;0,6454;-0,6219
"dir";-0,466;-0,0463;-0,1293;-0,332;0,7192;6,8104;-2,2175;-1,3184
"cdd";-4,7153;-0,4683;-1,3082;-3,359;-0,4316;-12,6848;54,5332;-18,4824
"compartirigual";0,1967;-0,0436;-0,1217;-0,3125;0,7429;-0,3406;0,4175;-0,2063
"avecinar";2,1938;-0,0354;0,6912;-0,2539;-0,0703;-0,2212;0,2816;-1,6417
"jim";1,3849;-0,0354;-0,0989;-0,2539;-0,0703;1,2239;-0,9382;-0,4873
"knight";0,7837;-0,0327;-0,0913;1,0211;-0,0649;-0,9945;-0,4581;0,4456
"sir";1,7025;-0,0272;-0,0761;0,4411;-0,0541;-0,337;-0,5175;-0,2851
"ltd";1,7566;-0,0463;1,4624;0,2721;-0,092;-0,7486;0,5434;-2,1468
"metainteligencia";40,0451;-0,0898;-0,251;-0,6444;-0,1786;-2,7349;-8,1274;-4,1674
"mutlu";6,3755;-0,0381;4,1019;-0,2734;-0,0758;-1,1602;-1,6372;-1,768
"prof";-0,5835;-0,1688;-0,4716;-1,2108;-0,3355;-0,642;8,7215;-5,4544
"kay";2,6616;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;-0,5175;-0,2851
"pablo";1,3119;-0,0626;-0,1749;0,5712;-0,1245;0,4322;-1,5619;0,4485
"vuestro";0,9156;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;0,6454;-0,6219
"puro";0,972;-0,0517;-0,1445;-0,371;-0,1028;1,9932;-0,9919;-0,5923
"café";5,9219;-0,1007;-0,2814;-0,2909;-0,2002;2,1368;-1,1854;-4,6725
"vencer";2,894;-0,0572;-0,1597;1,9113;-0,1136;0,2941;-0,6124;-2,652
"nariz";9,9457;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;-2,4628;-1,2628
"atrever";1,7025;-0,0272;-0,0761;-0,1953;-0,0541;0,2678;-0,2604;-0,6219
"inapropiada";1,479;-0,0327;-0,0913;-0,2343;-0,0649;0,4588;-0,4581;-0,4162
"bono";1,7025;-0,0272;0,7941;-0,1953;-0,0541;-0,337;0,3459;-1,2628
"hipoteca";0,6329;-0,0408;-0,1141;-0,2929;-0,0812;-0,6247;2,3673;-1,8943
"lewis";3,9895;-0,0381;-0,1065;-0,2734;-0,0758;0,667;-0,6952;-1,768
"pragmática";0,3005;-0,0299;-0,0837;0,4087;-0,0595;-0,3914;-1,0919;1,4456
"empobrecer";9,2299;-0,0299;-0,0837;-0,2148;-0,0595;-0,3914;-1,7362;-1,3891
"intelecto";6,4407;-0,0762;-0,213;-0,5468;0,5309;-0,3471;-0,5676;-1,8076
"platón";2,6616;-0,0272;-0,0761;-0,1953;-0,0541;0,6114;-2,4628;0,3175
"einstein";1,1376;-0,1633;-0,4564;-1,1717;-0,3247;25,3133;-8,5743;-7,5771
"admisiones";-0,171;-0,0517;-0,1445;0,2408;-0,1028;2,6068;-0,4284;-1,5295
"hebreo";0,7282;-0,0354;5,7432;0,3539;-0,0703;-1,0774;-0,9382;-0,4873
"instinto";10,8621;2,471;-0,1065;-0,2734;-0,0758;-1,1602;-2,3804;-1,768
"maduro";1,0871;-0,0463;0,5892;-0,332;-0,092;0,7982;-0,739;-0,4623
"bruner";0,972;-0,0517;-0,1445;-0,371;-0,1028;4,0826;-0,9919;-2,3994
"pastel";5,0519;-0,0272;-0,0761;-0,1953;-0,0541;0,6114;-1,5268;-1,2628
"gesto";2,7787;-0,0599;-0,1673;0,2019;-0,1191;0,4784;0,3012;-2,7782
"lente";0,5571;-0,0817;-0,2282;0,8427;-0,1623;0,5902;-0,7437;-0,2989
"desconectar";0,2519;-0,0354;-0,0989;0,3539;-0,0703;-0,2212;0,5087;-0,4873
"ganador";2,4001;-0,0926;0,9299;0,3524;-0,184;0,2569;-2,8217;0,6577
"dolor";0,458;-0,0544;-0,1521;-0,3906;-0,1082;0,3302;-0,3223;0,4065
"automóvil";0,7546;0,6946;4,4676;-0,703;-0,1948;3,8369;-2,1465;-3,4273
"estación";4,7133;-0,0572;-0,1597;0,2139;-0,1136;2,2482;-3,9408;-1,1468
"accidente";0,6434;-0,1089;0,8155;-0,7811;-0,2165;3,2064;0,3248;-5,0514
"metacognitivos";6,3755;1,0756;-0,1065;-0,2734;-0,0758;1,0967;-3,448;-1,768
"tranquilo";2,5459;-0,0463;-0,1293;-0,332;-0,092;0,7982;-0,2741;-2,1468
"west";0,6782;-0,0381;-0,1065;0,3305;-0,0758;0,667;-0,6952;-0,2897
"subsistema";31,8442;-0,0926;-0,2586;-0,664;-0,184;-2,8178;-4,1008;-4,2937
"comportarse";0,3297;-0,0272;-0,0761;0,4411;-0,0541;0,6114;0,3459;-1,2628
"queso";44,8992;-0,1007;-0,2814;-0,7226;-0,2002;-3,0664;-9,1125;-4,6725
"tomate";12,1346;-0,0272;-0,0761;-0,1953;-0,0541;-0,8287;-2,4628;-1,2628
"constatación";0,3005;-0,0299;-0,0837;-0,2148;0,8925;-0,9116;0,838;-0,3487
"empresario";3,9481;-0,0708;0,4368;-0,1661;-0,1407;0,536;-0,6096;-2,2933
"cohorte";0,3297;-0,0272;-0,0761;0,4411;0,9312;-0,8287;1,0789;-1,2628
"avalancha";2,0691;1,0756;-0,1065;-0,2734;-0,0758;-1,1602;-0,2234;-0,2897
"educamos";2,4868;-0,0299;-0,0837;-0,2148;-0,0595;-0,3914;-1,7362;0,9267
"mentira";-0,186;-0,0544;-0,1521;-0,3906;-0,1082;0,3302;2,3867;-2,5257
"epistemología";51,6683;-0,1933;-0,54;-1,3865;-0,3842;-1,5771;-17,4863;-1,7672
"hofer";7,1101;-0,0327;-0,0913;-0,2343;-0,0649;-0,9945;-0,4581;-1,5154
"pintrich";16,4505;-0,0762;-0,213;-0,5468;-0,1515;-0,3471;-2,9593;-2,5169
"epistemológicos";1,2998;-0,0381;-0,1065;-0,2734;-0,0758;-0,259;-0,4129;0,3126
"resistente";1,0871;-0,0463;-0,1293;0,7686;-0,092;-0,3841;-0,2741;-0,4623
"transferibilidad";2,4868;-0,0299;-0,0837;-0,2148;-0,0595;-0,3914;0,4901;-1,3891
"sembrar";0,2315;-0,0381;-0,1065;-0,2734;-0,0758;6,0262;-2,3804;-1,0102
"entrelazada";30,4041;-0,0844;-0,2358;-0,6054;-0,1678;-1,693;-6,2429;-2,8556
"fitbit";15,775;-0,0354;-0,0989;-0,2539;-0,0703;-1,0774;-3,2017;-1,6417
"capitulo";-0,171;-0,0517;-0,1445;-0,371;-0,1028;10,8451;-3,4891;-2,3994
"charlar";2,2124;-0,0762;-0,213;-0,5468;-0,1515;-0,9476;-0,3871;0,5863
"spearman";0,7837;-0,0327;-0,0913;-0,2343;-0,0649;-0,9945;2,2501;-1,5154
"sternberg";2,6616;-0,0272;-0,0761;-0,1953;-0,0541;1,1009;-0,9208;-1,2628
"kuhn";2,4001;-0,0926;-0,2586;0,3524;-0,184;-2,8178;3,4628;-4,2937
"1962";5,0519;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;-0,5175;-1,2628
"incómodo";1,7025;-0,0272;-0,0761;0,4411;-0,0541;-0,337;-0,9208;0,3175
"caminar";0,7866;0,872;-0,1749;-0,4492;-0,1245;3,8202;-0,8222;-2,9045
"sf";8,103;-0,0272;-0,0761;-0,1953;-0,0541;-0,8287;-0,9208;-1,2628
"hermano";2,3165;-0,0517;-0,1445;-0,371;0,6761;0,6494;-0,2559;-2,3994
"costar";7,0345;-0,0436;-0,1217;0,2899;-0,0866;-0,3406;-0,9632;-2,0205
"bosque";-0,171;-0,0517;-0,1445;-0,371;-0,1028;3,3029;-0,6696;-0,9699
"esquina";1,587;-0,0517;0,5481;-0,371;-0,1028;1,9932;-0,6696;-2,3994
"obsoletas";0,7108;6,3411;-0,1901;-0,1558;-0,1353;-0,4602;-1,0543;-0,2593
"construccion|construcción";0,4875;-0,0517;-0,1445;0,6934;-0,1028;0,6494;0,5598;-2,3994
"epistemologías";3,3268;-0,0327;-0,0913;-0,2343;-0,0649;-0,9945;-1,2688;0,7892
"inmediatamente";5,0067;-0,0844;0,997;-0,2205;-0,1678;-0,2656;-1,1195;-1,105
"fotosíntesis";0,2519;-0,0354;-0,0989;-0,2539;-0,0703;-0,5053;-0,3214;1,079
"circular";1,9293;-0,1388;1,23;-0,4715;-0,276;0,4068;0,7789;-3,4565
"guardián";0,554;-0,0463;-0,1293;0,7686;-0,092;-0,3841;0,3298;-0,4623
"ginebra";4,455;-0,0327;-0,0913;3,9986;-0,0649;-0,9945;-1,9486;-1,5154
"organizador";-0,2328;0,872;-0,1749;-0,4492;-0,1245;4,5835;-0,5643;-2,9045
"cortar";0,9156;-0,0272;0,7941;-0,1953;-0,0541;0,6114;-0,2604;-1,2628
"epistemológica";1,4403;-0,0572;-0,1597;-0,4101;-0,1136;-1,0068;0,3719;0,3533
"dweck";12,2939;-0,0327;-0,0913;-0,2343;-0,0649;-0,4476;-2,9554;-1,5154
"multidimensional";-0,2994;-0,0735;-0,2054;-0,5273;1,3579;-1,4131;-0,3235;1,6344
"dudoso";0,3005;-0,0299;-0,0837;0,4087;-0,0595;0,2262;0,4901;-0,7159
"1960";1,2535;-0,0653;0,4645;-0,4687;-0,1299;1,3553;-0,4428;-1,423
"sofisticación";26,0775;-0,1879;-0,5248;0,7288;-0,3734;-4,5279;-2,6258;-2,3743
"silencio";0,2286;-0,0871;-0,2434;-0,6249;-0,1732;1,0454;2,0441;-4,0411
"multiplicidad";0,6782;-0,0381;-0,1065;-0,2734;-0,0758;-0,5644;0,3956;0,3126
"puramente";1,7183;1,9398;-0,1978;2,3026;-0,1407;0,3185;-2,5948;-0,485
"alexander";5,4027;-0,0354;-0,0989;-0,2539;-0,0703;-0,2212;-0,9382;-0,9103
"inventor";0,6764;-0,0708;0,4368;-0,5077;-0,1407;-0,2843;1,7154;-2,2933
"tim";4,65;-0,0436;-0,1217;0,2899;-0,0866;1,344;-2,021;-2,0205
"berners";6,4866;-0,0272;-0,0761;-0,1953;-0,0541;0,6114;-2,4628;-1,2628
"ilusión";0,382;-0,0626;-0,1749;-0,4492;-0,1245;5,4184;-2,0672;-0,8807
"frenar";2,1344;-0,079;1,0462;-0,1983;-0,1569;1,6929;-1,5743;-1,3667
"aristóteles";-0,2826;-0,1143;-0,3194;-0,8202;-0,2273;22,5982;-7,616;-4,1228
"pina";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;0,2678;1,0789;-1,2628
"tarricone";14,5615;-0,0327;-0,0913;-0,2343;-0,0649;-0,9945;-2,9554;-1,5154
"sussex";11,5061;-0,0354;-0,0989;0,961;-0,0703;-1,0774;-3,2017;-1,6417
"modesto";1,3849;-0,0354;1,684;-0,2539;-0,0703;-0,2212;-0,3214;-0,9103
"opuesto";2,0279;-0,0599;-0,1673;0,2019;-0,1191;2,0915;-1,0226;-1,8527
"identificamos";1,9556;-0,0408;-0,1141;-0,2929;-0,0812;-0,6247;1,2287;-1,8943
"organizativo";-0,186;-0,0544;0,5294;-0,3906;-0,1082;-0,5238;2,3867;-1,6364
"estudioso";1,7025;-0,0272;-0,0761;1,1624;0,9312;-0,8287;-1,5268;0,3175
"deficiente";0,4055;-0,0599;0,4952;0,5988;-0,1191;-0,344;-1,0226;0,7746
"electoral";0,5917;-0,0436;-0,1217;1,509;-0,0866;-0,6861;0,2365;-0,4016
"mentores";0,2702;-0,079;0,3999;0,8748;-0,1569;-0,2153;0,4452;-0,9585
"lazarus";0,6782;-0,0381;-0,1065;-0,2734;-0,0758;-1,1602;2,8471;-1,768
"apretar";4,455;-0,0327;-0,0913;-0,2343;-0,0649;0,8518;-1,2688;-1,5154
"ryan";2,5459;-0,0463;-0,1293;-0,332;-0,092;0,4678;-1,1067;-0,2479
"boekaerts";4,455;-0,0327;-0,0913;-0,2343;-0,0649;2,011;-2,9554;-1,5154
"peor";0,2748;-0,0327;-0,0913;-0,2343;-0,0649;0,8518;-0,79;0,4456
"oponente";2,2124;-0,0762;-0,213;-0,5468;-0,1515;5,6055;-1,8606;-3,5359
"ontología";0,3601;-0,0653;-0,1825;-0,4687;1,4518;-0,2269;0,9981;-1,423
"richard";1,3741;0,89;-0,1673;-0,4296;-0,1191;0,7701;-3,2355;1,1056
"albert";1,3849;-0,0354;-0,0989;-0,2539;-0,0703;1,2239;-0,9382;-0,4873
"imprecisiones";0,5194;-0,049;-0,1369;-0,3515;-0,0974;-0,21;0,4379;-0,2929
"metacontextual";26,6964;-0,0599;-0,1673;-0,4296;-0,1191;-1,8232;-5,4182;-2,7782
"absorber";2,1938;-0,0354;0,6912;-0,2539;-0,0703;-0,2212;-0,9382;-0,2392
"margaret";2,6616;-0,0272;-0,0761;-0,1953;-0,0541;0,6114;-0,5175;-1,2628
"oso";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;2,517;-1,5268;-0,2851
"dama";0,3297;-0,0272;-0,0761;0,4411;-0,0541;-0,337;1,0789;-1,2628
"calculadoras";0,6782;-0,0381;-0,1065;-0,2734;-0,0758;0,3476;0,3956;-0,5615
"vapor";0,9156;-0,0272;-0,0761;-0,1953;-0,0541;0,6114;-1,5268;0,6391
"novelista";-0,186;-0,0544;-0,1521;-0,3906;24,4438;-0,5238;-2,8222;-2,5257
"contradecir";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;0,2678;0,6454;-0,6219
"interrogador";0,7837;1,1399;-0,0913;0,3798;-0,0649;3,6768;-2,9554;-1,5154
"alphago";2,4269;-0,049;-0,1369;5,182;-0,0974;-0,21;-1,7643;-2,2731
"singularidad";2,0602;-0,0817;-0,2282;-0,5859;-0,1623;-0,415;1,668;-2,7422
"ibid";-0,4063;-0,0898;-0,251;0,3675;-0,1786;-2,7349;-8,1274;14,5695
"metasubjetiva";15,775;-0,0354;-0,0989;-0,2539;-0,0703;-1,0774;-3,2017;-1,6417
"descriptor";-0,1422;-0,0463;-0,1293;-0,332;-0,092;-1,4089;3,7731;-1,3184
"sol";1,6513;-0,0735;-0,2054;-0,5273;-0,1461;3,641;-1,7109;-1,1988
"empeorar";3,7908;-0,0408;-0,1141;0,3093;-0,0812;-0,6247;-0,5136;-0,6385
"mp";11,5061;-0,0354;-0,0989;-0,2539;-0,0703;-0,5053;-2,1634;-1,6417
"pasaporte";0,3297;-0,0272;-0,0761;1,1624;-0,0541;1,7352;-0,9208;-1,2628
"xai";4,077;-0,0517;-0,1445;-0,371;-0,1028;-0,8761;-0,6696;0,2645
"sydney";0,9156;-0,0272;-0,0761;-0,1953;-0,0541;-0,8287;1,6761;-1,2628
"race";1,4403;-0,0572;-0,1597;1,9113;-0,1136;0,5296;-0,6124;-1,7442
"carretera";4,6905;-0,0735;1,0997;0,476;-0,1461;2,437;-3,4661;-3,4097
"laberinto";2,5572;-0,0871;-0,2434;-0,6249;-0,1732;8,7166;-6,4759;-1,6279
"rastrear";2,2591;-0,1225;-0,3423;4,6808;2,6313;-0,5033;-1,4658;-2,2667
"matizar";0,2702;-0,079;0,3999;0,4359;-0,1569;-0,6325;0,2973;0,3422
"observables";1,0273;-0,049;-0,1369;-0,3515;-0,0974;2,1598;-0,5646;-1,4234
"economist";8,7077;-0,0626;0,4794;1,1069;-0,1245;-0,3813;-2,0672;-2,9045
"petróleo";3,358;-0,0653;1,1894;-0,4687;-0,1299;1,8146;-1,2848;-3,0308
"tarjeta";1,4065;1,0949;-0,5704;-0,8163;-0,4059;23,3601;-8,3472;-8,0512
"alexa";-0,6169;-0,1742;0,999;18,2128;0,26;0,8746;-4,006;-4,0781
"disertaciones";3,7791;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;-0,9208;-0,2851
"detenidamente";-0,1422;0,9953;-0,1293;-0,332;-0,092;0,4678;0,5434;-0,8
"interminable";1,2998;-0,0381;-0,1065;-0,2734;-0,0758;0,3476;0,6621;-1,768
"reducirse";3,6098;1,0203;0,6119;0,2899;-0,0866;-0,6861;-0,9632;-0,7181
"revés";0,8457;-0,0299;-0,0837;0,4087;-0,0595;1,538;-1,7362;-0,3487
"limpio";2,5682;-0,0653;-0,1825;0,5452;-0,1299;0,6424;-0,6579;-1,423
"cotejar";0,4055;-0,0599;-0,1673;0,2019;-0,1191;-0,344;2,2979;-2,7782
"significantes";21,9579;-0,0599;-0,1673;0,2019;-0,1191;-1,8232;-4,1681;-2,7782
"descomposición";0,7866;-0,0626;-0,1749;-0,4492;-0,1245;-1,14;-1,1513;2,8653
"mavrikis";0,3297;-0,0272;0,7941;9,2362;-0,0541;-0,8287;-2,4628;-1,2628
"voto";0,9156;-0,0272;-0,0761;2,0926;-0,0541;0,2678;-0,9208;-0,6219
"macrodatos";143,1234;-0,5118;0,9547;2,7594;0,6872;-13,9732;-32,507;-23,7422
"old";0,3005;1,1763;-0,0837;0,4087;-0,0595;-0,9116;1,3183;-1,3891
"gofai";2,4868;1,1763;-0,0837;5,5597;-0,0595;-0,9116;-2,7091;-1,3891
"vago";1,1519;-0,0436;-0,1217;-0,3125;-0,0866;-1,326;1,4437;-0,7181
"fadel";0,7475;-0,0653;-0,1825;-0,1457;-0,1299;-0,7278;-0,4428;0,8963
"interdisciplinarios";0,4988;-0,1661;0,5435;-0,3061;-0,3301;-0,8349;-0,6429;1,4039
"acumulación";0,8883;-0,0871;0,3675;0,3833;-0,1732;-0,2926;-0,6952;0,3784
"fragmentar";-0,171;-0,0517;-0,1445;0,2408;-0,1028;1,9932;-0,6696;-0,5923
"bienvenida";0,3297;-0,0272;-0,0761;0,4411;-0,0541;0,6114;-0,2604;-0,6219
"brillante";3,7611;-0,0572;-0,1597;-0,4101;-0,1136;-0,5731;0,5756;-1,7442
"carnegie";1,4152;-0,0844;1,786;-0,6054;-0,1678;1,1194;-0,2881;-2,8556
"nd";1,9556;-0,0408;3,9733;-0,2929;0,7683;-0,6247;-0,5136;-1,8943
"baines";9,9457;-0,0272;-0,0761;0,4411;-0,0541;-0,8287;-2,4628;-1,2628
"webb";0,7837;-0,0327;-0,0913;-0,2343;-0,0649;0,4588;-0,24;-0,4162
"nesta";2,5459;-0,0463;-0,1293;4,2313;-0,092;-0,3841;-1,1067;-2,1468
"escéptico";2,3322;-0,0327;-0,0913;-0,2343;-0,0649;1,3695;-1,2688;-0,8121
"cohen";0,3027;-0,0735;-0,2054;6,9427;-0,1461;-0,8914;0,2796;-2,4048
"vergüenza";0,458;-0,0544;-0,1521;0,2268;-0,1082;6,5135;-2,8222;-1,6364
"singapur";0,4019;-0,1007;1,5815;3,7664;-0,2002;2,1368;-1,5014;-4,6725
"formuladores";0,458;-0,0544;0,5294;-0,3906;-0,1082;0,3302;-0,3223;-0,2163
"operando";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;0,6454;-0,2851
"moderación";-0,5007;-0,1035;-0,289;18,3516;-0,2056;2,0288;-6,7159;-3,6582
"betty";2,4868;-0,0299;-0,0837;3,0172;-0,0595;0,2262;-1,7362;-1,3891
"descontextualizadas";0,3005;-0,0299;-0,0837;-0,2148;-0,0595;-0,9116;-0,6493;2,0978
"scott";0,554;-0,0463;-0,1293;0,7686;-0,092;0,2313;-0,2741;-0,4623
"crónico";2,1938;-0,0354;-0,0989;-0,2539;-0,0703;-0,2212;0,2816;-0,9103
"fácticos";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;1,0789;-0,6219
"derrotar";3,7611;0,9089;-0,1597;0,2139;-0,1136;2,2482;-2,3084;-2,652
"regulatoria";0,2315;-0,0381;-0,1065;-0,2734;-0,0758;-1,1602;2,8471;-1,0102
"inventario";3,6098;-0,0436;-0,1217;-0,3125;-0,0866;0,8861;-0,9632;-1,2144
"brookings";1,9556;-0,0408;-0,1141;0,8565;-0,0812;-0,2989;-1,8274;0,4932
"recíproco";3,7908;-0,0408;-0,1141;0,8565;-0,0812;0,3032;-1,2536;-1,1116
"ecología";1,363;-0,0871;0,3675;-0,6249;-0,1732;6,098;-2,4905;-2,2067
"planetario";0,5917;-0,0436;-0,1217;-0,3125;-0,0866;0,2647;1,0109;-1,2144
"restrictivo";0,4875;-0,0517;-0,1445;0,2408;-0,1028;-1,5746;-2,6184;4,8885
"gps";8,1729;-0,0681;-0,1901;-0,1558;-0,1353;1,2571;-4,8544;-1,0365
"orquestar";0,7837;-0,0327;-0,0913;-0,2343;-0,0649;-0,1856;1,0452;-1,5154
"cultivo";4,4879;-0,0953;0,3389;0,3381;-0,1894;-0,3806;-1,6052;-0,3357
"beneficiosas";0,3005;-0,0299;-0,0837;-0,2148;-0,0595;-0,3914;-0,3537;0,9267
"abordarlo";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;-0,337;1,0789;-0,6219
"interdisciplinarias";0,5067;-0,0871;-0,2434;0,7828;-0,1732;0,3096;-0,6952;0,3784
"epistémicos";1,5841;-0,0299;-0,0837;-0,2148;-0,0595;-0,9116;1,3183;-1,3891
"sandoval";0,7282;-0,0354;-0,0989;-0,2539;0,8252;1,2239;-0,3214;-1,6417
"rediseñar";0,7866;-0,0626;-0,1749;-0,1357;-0,1245;-0,6752;-0,8222;1,3642
"gobernar";1,2015;-0,1579;-0,4411;0,6004;-0,3139;0,9213;1,3406;-6,0112
"house";-0,171;-0,0517;-0,1445;-0,371;-0,1028;2,6068;-0,2559;-1,5295
"tormenta";3,9136;-0,0544;-0,1521;-0,3906;-0,1082;1,3432;-1,1271;-1,6364
"dramático";0,2519;-0,0354;-0,0989;0,3539;-0,0703;0,7529;-0,9382;0,3731
"repercutir";-0,1564;-0,049;-0,1369;1,3736;-0,0974;0,4164;-0,3473;-0,526
"desfavorecido";-0,5395;-0,1089;0,8155;1,5218;-0,2165;0,4062;0,3248;-1,042
"hiperactividad";0,9156;1,2164;-0,0761;-0,1953;-0,0541;-0,8287;1,0789;-1,2628
"fraser";0,972;0,9497;-0,1445;-0,371;-0,1028;-1,5746;2,7662;-2,3994
"traza";2,1938;-0,0354;-0,0989;0,3539;1,9616;-0,5053;-0,3214;-1,6417
"aleatoria";0,7866;-0,0626;-0,1749;-0,4492;-0,1245;1,0468;0,3914;-1,3296
"recortar";0,2519;-0,0354;-0,0989;0,3539;-0,0703;-0,5053;1,8273;-1,6417
"controvertir";-0,1564;-0,049;-0,1369;1,3736;-0,0974;1,5926;-0,8623;-0,884
"reimaginar";-0,3698;-0,0844;-0,2358;-0,2205;-0,1678;-2,5691;-0,6105;3,9826
"recordatorio";0,3005;-0,0299;-0,0837;-0,2148;-0,0595;0,2262;0,838;-0,7159
"arma";1,587;-0,0517;2,3855;0,6934;-0,1028;-1,5746;0,3514;-1,5295
"reinventar";1,6686;0,9718;-0,1369;-0,3515;-0,0974;-0,21;-0,8623;0,3093
"vuelo";10,6694;-0,0572;0,5118;0,2139;-0,1136;-0,3081;-2,3084;-2,652
"billones";3,0191;-0,0735;1,9504;-0,1767;-0,1461;0,4895;-0,4875;-3,4097
"mclaren";0,1967;-0,0436;6,7242;1,509;-0,0866;1,344;-3,9405;-2,0205
"dg";-0,388;-0,0871;-0,2434;-0,6249;-0,1732;-1,7639;8,6865;-4,0411
"apasionar";0,8457;-0,0299;-0,0837;-0,2148;-0,0595;0,9665;0,254;-1,3891
"porayska";0,9156;-0,0272;-0,0761;2,0926;-0,0541;0,2678;-0,9208;-0,6219
"pomsta";0,8457;-0,0299;-0,0837;1,9686;-0,0595;0,2262;-1,0919;-0,3487
"ch";-0,1422;-0,0463;-0,1293;0,7686;-0,092;1,2218;-0,2741;-1,3184
"rodrigo";-0,2013;-0,0572;-0,1597;0,2139;-0,1136;-1,0068;1,5783;-0,4458
"org";-3,7041;-0,4764;-1,3311;1,6354;-0,947;4,7015;0,3441;-2,1553
"autorregulado";0,3206;-0,0708;-0,1978;-0,1661;-0,1407;5,3597;-4,0809;-0,2972
"tg";-0,4248;-0,0926;-0,2586;-0,664;-0,184;-1,2999;8,2049;-4,2937
"journals";0,7475;-0,0653;-0,1825;-0,1457;-0,1299;-1,2075;1,7475;-0,9577
"wall";1,2998;-0,0381;-0,1065;4,7966;-0,0758;-0,259;-1,093;-1,768
"false";0,3297;-0,0272;-0,0761;1,1624;-0,0541;-0,8287;-0,2604;0,3175
"explainable";0,2519;-0,0354;-0,0989;0,3539;-0,0703;-0,5053;0,2816;0,3731
"jersey";7,692;-0,049;-0,1369;0,2558;-0,0974;-0,21;-2,4167;-0,884
"ct";1,3849;-0,0354;-0,0989;0,3539;-0,0703;-1,0774;1,265;-1,6417
"senior";-0,2013;-0,0572;0,5118;0,6282;-0,1136;-0,5731;0,5756;-0,4458
"sat";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;0,2678;1,0789;-1,2628
"inscripción";-0,3519;-0,0817;1,8247;-0,2093;-0,1623;2,034;-0,5308;-1,4526
"tel";-0,1564;-0,049;7,8935;-0,3515;-0,0974;-0,4292;-0,5646;-0,884
"rediseño";-0,2013;-0,0572;-0,1597;-0,4101;-0,1136;0,2941;-0,2401;0,5774
"dam";0,3297;-0,0272;0,7941;1,1624;-0,0541;-0,337;0,3459;-1,2628
"dot";0,8457;-0,0299;-0,0837;3,0172;-0,0595;-0,9116;0,254;-1,3891
"unleashed";0,2748;-0,0327;0,7223;1,0211;-0,0649;-0,4476;0,6529;-1,5154
"technologyreview";0,4875;-0,0517;1,3728;4,9994;-0,1028;0,6494;-3,4891;-0,9699
"sum";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;-0,8287;1,6761;-0,6219
"elsevier";-0,2823;-0,0708;-0,1978;10,8572;-0,1407;-0,836;-0,6096;-2,2933
"consorcio";0,3297;-0,0272;1,9079;1,1624;-0,0541;0,2678;-0,5175;-1,2628
"cornell";-0,2013;-0,0572;-0,1597;1,9113;-0,1136;-1,7404;-0,2401;0,5774
"autodeterminación";0,8457;-0,0299;-0,0837;1,9686;0,8925;-0,9116;-0,3537;-0,7159
"sistémico";-0,1956;0,7055;-0,2662;0,3381;-0,1894;-1,9785;0,897;0,4135
"hollywood";0,3297;-0,0272;-0,0761;-0,1953;-0,0541;0,6114;0,3459;-0,6219
"cr";-0,4815;-0,1007;-0,2814;-0,7226;-0,2002;-1,4841;9,1853;-4,6725
"economista";1,2535;4,8339;-0,1825;-0,1457;-0,1299;0,6424;-0,4428;-3,0308
"leaders";-0,2315;-0,1035;-0,289;-0,7421;-0,2056;-2,1955;-4,157;11,2237
"economy";1,8641;-0,0653;1,1894;1,7073;-0,1299;-0,7278;-1,2848;-0,3852
"boston";4,8685;0,7405;-0,2434;2,6129;-0,1732;-0,2926;-2,4905;-1,1806
"really";0,554;-0,0463;-0,1293;-0,332;-0,092;-0,7486;-2,2175;3,9584
