"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"com";0,723042470864044;-0,0977377569191296;0,990987097482636;-0,133957353747155;0,988475769491356;0,0115242305086433;0,000495549204518692;9,05490509072026e-06;0,00094789267478915;0,326810631490242;0,000101239856145175
"ver";1,3970693518466;-0,186948026026353;0,991165322214246;-0,132632213432217;0,988704096858651;0,0112959031413476;0,00320052526203701;5,73095629176469e-05;0,0016397790314093;0,631393607455609;0,000653710844687144
"diferente";0,143498116453349;0,519927368256288;0,266049387967237;0,963959399125429;0,106654176299505;0,893345823700489;3,42309951942631e-05;0,000449378698129576;0,00166236782418892;0,197457052370334;6,48145370792202e-05
"ayudar";-0,137869565336123;0,857543073039469;-0,158734372894755;0,987321325031374;0,0389340280765665;0,961065971923426;3,19799765239268e-05;0,00123723789728395;0,00168244675110413;0,3139923878184;0,000165874477116706
"además";-0,497701799462144;0,513373185210203;-0,696063212839923;0,717980503726226;0,595644217218833;0,404355782781162;0,000424214512539324;0,000451350014907352;0,00171256514147696;0,289795160128936;0,000143823335315166
"año";1,61788136357857;-0,44556491688594;0,964106671293847;-0,265515209294492;0,953841302633604;0,0461586973663943;0,00385639896806762;0,000292489707940305;0,00147329126240397;0,744430215603114;0,0008164631682497
"político";-1,42609532583796;-3,46163201670585;-0,380913647845422;-0,924610616900484;0,210112452818437;0,789887547181558;0,0029333482884988;0,0172833655976862;0,00144233625007634;1,39809937670495;0,00281930851434692
"grupo";0,786442863581365;-0,478884933321861;0,854111439513881;-0,520090039215832;0,808682452849322;0,191317547150675;0,000861544762900472;0,000319452169602401;0,0013929755547431;0,393000902776527;0,00021514466988652
"proyecto";-0,61800967076891;0,40905923359065;-0,833881129722607;0,551944074605887;0,781536096563533;0,218463903436465;0,000568454550661703;0,00024904487327778;0,00148835045759038;0,314149326054361;0,000146885007591062
"diseño";-0,820404335032187;0,73327367339118;-0,745589992942679;0,666404953780909;0,662377874727606;0,33762212527239;0,000985987243955823;0,000787675956602017;0,00146492504285596;0,452991882701567;0,000300605029758171
"tomar";-0,0459017828659786;0,105583205645611;-0,398697192877949;0,917082628987837;0,228528560786162;0,771471439213832;3,33157941409741e-06;1,76270951433448e-05;0,00158121549457325;0,0431493933236495;2,94401792089081e-06
"tipo";0,883442040596065;0,120855906947375;0,990772042359775;0,13553877702798;0,988200234382001;0,0117997656179983;0,00122429662958355;2,29121736924529e-05;0,00156866616525124;0,39936588922798;0,000250191450704857
"impacto";-1,18331281910104;-0,327615637068219;-0,963744890969253;-0,266825383220304;0,953372562926046;0,046627437073954;0,00218594905069841;0,000167559918902815;0,00156113656765804;0,544607511096961;0,000463028955128836
"superior";-1,11270473455547;-0,374466739247523;-0,947768352285303;-0,318959480822254;0,932607101768667;0,0673928982313327;0,00167908292047639;0,000190168582836978;0,00135616418873187;0,517780819850377;0,000363583519863823
"práctico";-1,12106658976809;0,470816402540856;-0,92199137359331;0,387210416982189;0,898847807167506;0,101152192832492;0,00195991837645654;0,000345683248449464;0,00155946332374843;0,53137817169261;0,00044033437031981
"estrategia";-1,16171135831641;0,283994203977802;-0,971395087866092;0,237469120665462;0,963270132143843;0,0367298678561556;0,00202218700052964;0,000120849204612076;0,00149838992104799;0,531911733213696;0,000423939598109688
"profesor";-0,32986452472001;0,783044401096879;-0,388218560610183;0,921567332970173;0,217607686709502;0,782392313290491;0,000157669746232724;0,000888484635891619;0,00144902922571475;0,31777071982505;0,000146320406978867
"artificial";0,561474354388073;-0,519416090912745;0,734065345536745;-0,679078838193342;0,646816277342829;0,353183722657167;0,000186997302312985;0,000160031800442946;0,00059316496595367;0,313729123502035;5,83828329523207e-05
"tema";0,160905720286942;0,525094284036324;0,292984916122901;0,956117063399904;0,128289696078678;0,871710303921317;3,71697387220751e-05;0,000395841316433845;0,00143564327443794;0,201878922289829;5,85097841587081e-05
"imagen";2,19730825774805;0,00272216058902718;0,999999232611984;0,00123886054242731;0,99999902074934;9,79250658856179e-07;0,00643064146204027;9,86960575005655e-09;0,00133190215204265;0,987430601843702;0,00129863016204882
